Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Non-Travel,Travel_Frequently,Travel_Rarely,Departmnet_Human Resources,Departmnet_Research & Development,Departmnet_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,DistanceFromHome_normalized,DailyRate_normalized,HourlyRate_normalized,MonthlyRate_normalized,YearsAtCompany_normalized,YearsInCurrentRole_normalized,YearsSinceLastPromotion_normalized,YearsWithCurrManager_normalized,TotalWorkingYears_normalized,PercentSalaryHike_normalized,MonthlyIncome_normalized
36,1,318,9,3,4,1,79,2,1,3,3388,21777,0,1,17,3,1,1,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,-1.2010896149246324,0.645040522822686,1.0489830108367078,1.0,0.0,0.0,0.0,1.4142135623730951,4.123105625617661,58.20652884342099
59,0,1225,1,1,1,0,57,2,2,3,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.04745610812676,-0.4375028351475091,1.4552868555177443,2.0,1.7320508075688772,1.0,1.7320508075688772,4.47213595499958,3.3166247903554,73.97972695272672
29,0,1328,2,3,3,1,76,3,1,2,2703,4956,0,0,23,4,4,1,6,3,3,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1.3028036378668848,0.4974209740085685,-1.3150560660846742,2.23606797749979,2.0,0.0,2.0,2.449489742783178,4.795831523312719,51.99038372622383
31,0,1082,1,4,3,1,87,3,1,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.6929444891671688,1.038692652993666,0.6270791223093914,1.0,1.0,1.0,0.0,1.0,4.123105625617661,50.00999900019995
32,0,548,1,3,2,1,66,3,2,2,6220,7346,1,0,17,3,2,2,10,3,3,10,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-0.6308961019127028,0.005355811294843447,-0.9791632301152251,3.1622776601683795,2.0,0.0,3.0,3.1622776601683795,4.123105625617661,78.86697661252141
36,0,132,6,3,2,0,55,4,1,4,3038,22002,3,0,12,3,2,0,5,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1.6622026297951495,-0.5359158676902541,1.0806047213359238,1.0,0.0,0.0,0.0,2.23606797749979,3.4641016151377544,55.11805511808268
31,0,746,8,4,3,0,61,3,2,4,4424,20682,1,0,23,4,4,0,11,2,3,11,7,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,-0.14003386027634593,-0.2406767700620191,0.8950906864071904,3.3166247903554,2.6457513110645907,1.0,2.8284271247461903,3.3166247903554,4.795831523312719,66.51315659326356
35,0,776,1,4,3,1,32,2,2,1,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.06566079336174639,-1.6676657419318217,1.2231132299857235,3.872983346207417,3.605551275463989,1.4142135623730951,2.8284271247461903,4.0,3.7416573867739413,65.66582063752801
45,0,193,6,4,4,1,52,3,3,1,13245,15067,4,1,14,3,2,0,17,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,-1.5109773937354638,-0.6835354165043717,0.10595333328231313,0.0,0.0,0.0,0.0,4.123105625617661,3.7416573867739413,115.08692367076287
37,0,397,7,4,1,1,30,3,3,3,13664,25258,4,0,13,3,1,0,16,3,4,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,-1.0052405387161871,-1.7660787744745667,1.538206007493466,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951,4.0,3.605551275463989,116.89311356961966
46,0,945,5,2,2,1,80,3,2,2,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0.35330748359049763,0.6942470390940585,-0.5464376895503993,2.0,1.4142135623730951,0.0,1.4142135623730951,4.0,4.69041575982343,70.8590149522275
30,0,852,1,1,4,1,55,2,2,4,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.12275097615523907,-0.5359158676902541,0.23679694428129097,3.1622776601683795,2.8284271247461903,1.7320508075688772,0.0,3.1622776601683795,3.4641016151377544,71.596089278675
35,0,1214,1,3,2,1,30,2,1,3,2859,26278,1,0,18,3,1,0,6,3,3,6,4,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0201859835914067,-1.7660787744745667,1.6815577617565782,2.449489742783178,2.0,0.0,2.0,2.449489742783178,4.242640687119285,53.4696175411794
55,0,111,1,2,1,1,70,3,3,4,10239,18092,3,0,14,3,4,1,24,4,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1.7142637766353692,0.20218187638033347,0.5310896633273271,1.0,0.0,1.0,0.0,4.898979485566356,3.7416573867739413,101.18794394590691
38,0,573,6,3,2,0,79,1,2,4,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,-0.5689185461505365,0.645040522822686,0.19730494139115912,3.605551275463989,3.3166247903554,1.0,3.0,4.123105625617661,3.4641016151377544,73.0
34,0,1153,1,2,1,1,94,3,2,2,4325,17736,1,0,15,3,3,0,5,2,3,5,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.868960747531721,1.3831382668932737,0.4810570902707899,2.23606797749979,1.4142135623730951,1.0,1.7320508075688772,2.23606797749979,3.872983346207417,65.76473218982953
56,0,1400,7,3,4,1,49,1,3,4,7260,21698,4,0,11,3,1,0,37,3,2,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1.4812989984619238,-0.8311549653184892,1.0378802769280941,2.449489742783178,2.0,0.0,1.4142135623730951,6.082762530298219,3.3166247903554,85.20563361656318
23,0,541,2,1,3,1,62,3,1,1,2322,9518,3,0,13,3,3,1,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,-0.6482498175261093,-0.19147025379064658,-0.6739083180961274,0.0,0.0,0.0,0.0,1.7320508075688772,3.605551275463989,48.187135212627034
51,0,432,9,4,4,1,96,3,1,4,2075,18725,3,0,23,4,2,2,10,4,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,-0.9184719606491543,1.4815512994360187,0.6200520755317879,2.0,1.4142135623730951,0.0,1.7320508075688772,3.1622776601683795,4.795831523312719,45.552167895721496
30,0,288,2,3,3,1,99,2,2,4,4152,15830,1,0,19,3,1,3,11,3,3,11,10,10,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,-1.275462681839232,1.6291708482501361,0.2131860671085431,3.3166247903554,3.1622776601683795,3.1622776601683795,2.8284271247461903,3.3166247903554,4.358898943540674,64.43601477434805
46,1,669,9,2,3,1,64,2,3,4,9619,13596,1,0,16,3,4,0,9,3,3,9,8,4,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,-0.33092473202381806,-0.09305722124790157,-0.10078238291478293,3.0,2.8284271247461903,2.0,2.6457513110645907,3.0,4.0,98.07650075323853
40,0,530,1,4,3,1,78,2,4,2,13503,14115,1,0,22,4,4,1,22,3,2,22,3,11,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.6755199420614625,0.5958340065513135,-0.027841637363258218,4.69041575982343,1.7320508075688772,3.3166247903554,3.3166247903554,4.69041575982343,4.69041575982343,116.20240961357041
51,0,632,21,4,3,1,71,3,2,4,5441,8423,0,1,22,4,4,0,11,2,1,10,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,-0.4226515145518241,0.251388392651706,-0.8278006425256449,3.1622776601683795,2.6457513110645907,1.0,0.0,3.3166247903554,4.69041575982343,73.76313442364011
30,0,1334,4,2,3,0,63,2,2,2,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1.3176782512498049,-0.14226373751927407,0.7655119438281811,3.3166247903554,2.8284271247461903,1.4142135623730951,2.6457513110645907,3.3166247903554,3.4641016151377544,72.17340230306452
46,0,638,1,3,3,1,40,2,3,1,10673,3142,2,1,13,3,3,1,21,5,2,10,9,9,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.4077769011689042,-1.2740136117608418,-1.5699973231761304,3.1622776601683795,3.0,3.0,2.23606797749979,4.58257569495584,3.605551275463989,103.31021246711285
32,0,1093,6,4,2,1,87,3,2,3,5010,24301,1,0,16,3,1,0,12,0,3,11,8,5,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0.7202146137025219,1.038692652993666,1.4037083321701342,3.3166247903554,2.8284271247461903,2.23606797749979,2.6457513110645907,3.4641016151377544,4.0,70.78135347674555
54,0,1217,2,4,1,0,60,3,3,3,13549,24001,9,0,12,3,1,1,16,5,1,4,3,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1.0276232902828666,-0.2898832863333916,1.361546051504513,2.0,1.7320508075688772,0.0,1.7320508075688772,4.0,3.4641016151377544,116.40017182117903
24,0,1353,3,2,1,0,33,3,2,3,4999,17519,0,0,21,4,1,1,4,2,2,3,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1.3647811936290513,-1.6184592256604493,0.4505597072559906,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,2.0,4.58257569495584,70.70360669725413
28,0,120,4,3,2,1,43,3,2,3,4221,8863,1,0,15,3,2,0,5,3,4,5,4,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,-1.6919518565609895,-1.1263940629467242,-0.7659626308827338,2.23606797749979,2.0,0.0,2.0,2.23606797749979,3.872983346207417,64.96922348312314
58,0,682,10,4,4,1,37,3,4,3,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,-0.29869640302749156,-1.4216331605749593,1.418886753209758,6.082762530298219,3.1622776601683795,1.0,2.8284271247461903,6.164414002968976,3.605551275463989,117.77945491468365
44,0,489,23,3,2,1,67,3,2,2,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,-0.7771631335114152,0.05456232756621595,1.507989706349771,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,4.123105625617661,3.4641016151377544,45.18849411078001
37,1,807,6,4,3,1,63,3,1,1,2073,23648,4,1,22,4,4,0,7,3,3,3,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0.011191375783339787,-0.14226373751927407,1.311935101254632,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,2.6457513110645907,4.69041575982343,45.53020975132884
32,0,827,1,1,4,1,71,3,1,1,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.060773420393072805,0.251388392651706,0.12155337712859297,1.0,0.0,0.0,0.0,1.0,3.605551275463989,54.36910887627275
20,1,871,6,3,4,0,66,2,1,4,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0.16985391853448545,0.005355811294843447,0.7687443853458787,1.0,0.0,1.0,0.0,1.0,4.242640687119285,54.092513345194085
34,0,665,6,4,1,0,41,3,2,3,4809,12482,1,0,14,3,3,0,16,3,3,16,13,2,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,-0.3408411409457646,-1.2248070954894692,-0.25734498511978976,4.0,3.605551275463989,1.4142135623730951,3.1622776601683795,4.0,3.7416573867739413,69.34695379034324
37,0,1040,2,2,3,1,100,2,2,4,5163,15850,5,0,14,3,4,1,17,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0.5888221954867294,1.6783773645215088,0.2159968858195845,1.0,0.0,0.0,0.0,4.123105625617661,3.7416573867739413,71.85401867675878
59,0,1420,2,4,3,0,32,2,5,4,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1.5308810430716568,-1.6676657419318217,1.069361446491758,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.477225575051661,4.58257569495584,137.27344972717776
50,0,1115,1,3,1,0,73,3,5,2,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.7747548627732282,0.349801425194451,-0.6406001163702867,2.8284271247461903,1.7320508075688772,0.0,2.6457513110645907,5.291502622129181,4.358898943540674,134.80356078383093
25,1,240,5,3,3,1,46,2,2,3,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,-1.3944595889025913,-0.9787745141326066,1.7772661388675384,2.449489742783178,2.0,0.0,1.7320508075688772,2.449489742783178,3.3166247903554,75.78918128598566
25,0,1280,7,1,4,1,64,2,1,4,2889,26897,1,0,11,3,3,2,2,2,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1.1838067308035256,-0.09305722124790157,1.76855260086331,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,3.3166247903554,53.749418601506754
22,0,534,15,3,2,0,59,3,1,4,2871,23785,1,0,15,3,3,0,1,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,-0.6656035331395159,-0.3390898026047641,1.3311892094252658,0.0,0.0,0.0,0.0,1.0,3.872983346207417,53.58171329847526
51,0,1456,1,4,1,0,30,2,3,1,7484,25796,3,0,20,4,3,0,23,1,2,13,12,12,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.6201287233691761,-1.7660787744745667,1.61381703082048,3.605551275463989,3.4641016151377544,3.4641016151377544,2.8284271247461903,4.795831523312719,4.47213595499958,86.51011501552867
34,1,658,7,3,1,1,66,1,2,3,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,-0.3581948565591712,0.005355811294843447,1.2049834492995064,3.0,2.6457513110645907,0.0,2.449489742783178,3.0,4.898979485566356,77.93587107359485
54,0,142,26,3,4,0,30,4,4,4,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26,-1.6374116074902831,-1.7660787744745667,-0.06213362563796348,2.23606797749979,1.7320508075688772,2.0,2.0,4.795831523312719,3.4641016151377544,131.63586137523467
24,0,1127,18,1,2,1,52,3,1,3,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0.804504089539068,-0.6835354165043717,-0.14842576006693492,2.23606797749979,1.7320508075688772,1.0,1.4142135623730951,2.449489742783178,3.4641016151377544,52.66877632905477
34,0,1031,6,4,3,0,45,2,2,2,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0.5665102754123496,-1.0279810304039791,0.09653709060032438,1.0,0.0,0.0,0.0,3.4641016151377544,3.872983346207417,67.11929677819934
37,0,1189,3,3,3,1,87,3,3,4,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.9582084278292404,1.038692652993666,0.02710986843760144,2.23606797749979,1.7320508075688772,1.0,1.7320508075688772,3.4641016151377544,3.4641016151377544,86.18584570566097
34,0,1354,5,3,3,0,45,2,3,1,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1.367260295859538,-1.0279810304039791,-1.2224395895558595,3.3166247903554,3.1622776601683795,2.23606797749979,2.8284271247461903,3.7416573867739413,3.4641016151377544,107.84711400867434
36,0,1467,11,2,2,0,92,3,3,4,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,11,1.6473988479045294,1.2847252343505287,1.214118610110391,3.0,2.6457513110645907,1.4142135623730951,2.8284271247461903,3.1622776601683795,3.7416573867739413,98.68130522039117
36,0,922,3,2,1,0,39,3,1,4,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.2962881322893046,-1.3232201280322142,-1.6516516067318836,1.0,0.0,0.0,0.0,2.6457513110645907,4.69041575982343,53.24471804789655
43,0,394,26,2,3,1,92,3,4,4,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,-1.012677845407647,1.2847252343505287,0.7281280549713303,5.0,3.4641016151377544,2.0,3.4641016151377544,5.0,3.4641016151377544,130.22672536772166
30,0,1312,23,3,1,1,96,1,1,3,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1.2631380021790986,1.4815512994360187,1.1238913294859614,3.1622776601683795,2.6457513110645907,0.0,3.0,3.1622776601683795,5.0,51.11751167652823
33,0,750,22,2,3,1,95,3,2,2,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,-0.1301174513543993,1.432344783164646,0.16399673966531833,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,2.8284271247461903,3.605551275463989,78.39642849007855
56,1,441,14,4,2,0,72,3,1,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,-0.8961600405747744,0.3005949089230785,-1.3777373233408976,2.23606797749979,2.0,2.0,1.7320508075688772,2.6457513110645907,4.242640687119285,70.44856279584417
51,0,684,6,3,1,1,51,3,5,3,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,-0.2937381985665183,-0.7327419327757442,-1.1034014171432556,4.47213595499958,4.242640687119285,3.872983346207417,3.872983346207417,4.795831523312719,3.605551275463989,139.77481890526633
31,1,249,6,4,2,1,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,-1.3721476688282115,0.4974209740085685,0.9031015197336584,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,3.4641016151377544,4.242640687119285,78.56207736560943
26,0,841,6,3,3,0,46,2,1,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0.09548085161988591,-0.9787745141326066,1.2630268556825115,2.23606797749979,2.0,2.0,1.7320508075688772,2.23606797749979,4.358898943540674,48.662100242385755
58,1,147,23,4,4,0,94,3,3,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23,-1.6250160963378497,1.3831382668932737,-1.5246026009928115,6.324555320336759,3.1622776601683795,3.872983346207417,2.449489742783178,6.324555320336759,3.4641016151377544,101.54801819828883
19,1,528,22,1,4,1,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22,-0.6804781465224358,-0.7819484490471167,1.7577309488258006,0.0,0.0,0.0,0.0,0.0,4.358898943540674,40.92676385936225
22,0,594,2,1,3,1,100,3,1,4,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,-0.5168573993103168,1.6783773645215088,0.7007225725386765,1.4142135623730951,1.0,1.4142135623730951,1.0,1.7320508075688772,3.7416573867739413,50.22947341949744
49,0,470,20,4,3,0,96,3,2,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,-0.8242660758906616,1.4815512994360187,-1.2317152913022962,3.872983346207417,3.3166247903554,2.23606797749979,3.3166247903554,4.0,3.7416573867739413,81.03702857336269
43,0,957,28,3,2,0,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,0.3830567103563374,0.3005949089230785,0.2497267103520815,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,4.242640687119285,3.4641016151377544,68.84039511798287
50,0,809,12,3,3,0,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0.016149580244313087,0.5466274902799411,-1.0776824259372266,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,4.0,3.3166247903554,95.95832428716125
31,1,542,20,3,2,0,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,-0.6457707152956227,0.251388392651706,1.4721517677839928,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,3.3166247903554,67.52036729757918
41,0,802,9,1,3,1,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,-0.0012041353690934679,1.4815512994360187,0.9673287272809546,3.0,2.6457513110645907,0.0,2.6457513110645907,3.4641016151377544,3.605551275463989,90.49309365912958
26,0,1355,25,1,3,0,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,1.3697393980900245,-0.2406767700620191,-0.758513961298474,2.8284271247461903,2.6457513110645907,2.23606797749979,2.6457513110645907,2.8284271247461903,4.795831523312719,54.24020648928247
36,0,216,6,2,2,1,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,-1.4539580424342708,0.8910731041795485,-1.6153920453594492,1.7320508075688772,1.4142135623730951,0.0,1.0,2.6457513110645907,4.47213595499958,70.2922470831599
51,1,1150,8,4,1,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0.861523440840261,-0.6343289002329991,1.5230275864538423,2.0,1.4142135623730951,0.0,1.7320508075688772,4.242640687119285,3.872983346207417,103.19883720275146
39,0,1329,4,4,4,0,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1.3052827400973714,-0.9295679978612341,0.03891530702397538,3.872983346207417,3.3166247903554,2.23606797749979,3.0,4.123105625617661,3.7416573867739413,76.82447526667526
25,0,959,28,3,1,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28,0.3880149148173107,-1.2248070954894692,1.47875719175494,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,4.242640687119285,92.94622100978609
30,0,1240,9,3,3,1,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1.0846426415840595,-0.8803614815898617,-0.046533581791683626,3.3166247903554,3.0,2.0,2.6457513110645907,3.4641016151377544,4.358898943540674,79.66806135459805
32,1,1033,9,3,1,0,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0.5714684798733228,-1.2248070954894692,-0.5746864175963655,2.23606797749979,2.0,0.0,2.0,3.1622776601683795,4.69041575982343,64.8074069840786
45,0,1316,29,3,3,1,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29,1.2730544111010451,0.841866587908176,-0.6410217391769428,2.449489742783178,2.23606797749979,0.0,1.7320508075688772,3.0,3.605551275463989,58.75372328627353
